," NDVI (Landsat 5/7/8/9 SR) at -119.7373E,34.4373N, 2003-01-01 to 2023-08-08"
"2022-03-18",0.7874
"2022-03-26",0.7825
"2022-04-11",0.8108
"2022-04-19",0.8041
"2022-04-27",0.787
"2022-05-05",0.7197
"2022-05-06",0.7956
"2022-05-13",0.7432
"2022-05-29",0.7428
"2022-06-06",0.7207
"2022-06-09",0.6425
"2022-06-14",0.6492
"2022-06-21",0.6015
"2022-06-22",0.5832
"2022-06-30",0.637
"2022-07-08",0.5911
"2022-07-16",0.6228
"2022-07-24",0.652
"2022-08-01",0.712
"2022-08-09",0.6399
"2022-08-16",0.6034
"2022-08-17",0.5815
"2022-08-25",0.6527
"2022-09-02",0.6264
"2022-10-04",0.6897
"2022-10-18",0.7153
"2022-10-20",0.7009
"2022-10-23",0.6505
"2022-10-28",0.6499
"2022-11-04",0.3916
"2022-11-05",0.6735
"2022-11-09",0.6876
"2022-11-13",0.6913
"2022-11-26",0.6877
"2022-11-29",0.675
"2022-12-13",0.6893
"2023-01-16",0.7065
"2023-01-24",0.8079
"2023-02-01",0.7886
"2023-02-09",0.7995
"2023-03-18",0.8361
"2023-03-29",0.6423
"2023-04-04",0.7996
"2023-04-06",0.8056
"2023-05-08",0.7623
"2023-06-17",0.7206
"2023-07-03",0.6994
"2023-07-11",0.7132
"2023-07-19",0.7319
"2023-07-27",0.608
